country;continent;year;lifeExp;pop;gdpPercap
Switzerland;Europe;1984;76.82;6529684;29.128.188.960.000.000
Switzerland;Europe;1985;76.94;6563770;299.676.008
Switzerland;Europe;1986;77.11;6603192;3.027.342.434
Switzerland;Europe;1987;77.41;6649942;3.028.170.459
Switzerland;Europe;1988;77.43;6704112;3.097.158.824
Switzerland;Europe;1989;77.63;6763653;3.203.132.878
Switzerland;Europe;1990;77.44;6836626;3.287.577.966
Switzerland;Europe;1991;77.72;6920562;32.207.744.130.000.000
Switzerland;Europe;1992;78.03;6995447;318.715.303
Switzerland;Europe;1993;78.32;7058211;3.151.565.427
Switzerland;Europe;1994;78.61;7114530;31.599.619.280.000.000
Switzerland;Europe;1995;78.68;7157106;3.153.076.934
Switzerland;Europe;1996;79.17;7181024;31.589.723.810.000.000
Switzerland;Europe;1997;79.37;7193761;32.135.323.010.000.000
Switzerland;Europe;1998;79.62;7207995;33.039.504.539.999.900
Switzerland;Europe;1999;79.88;7232809;3.334.965.383
Switzerland;Europe;2000;79.99;7266920;34.386.902.480.000.000
Switzerland;Europe;2001;80.41;7311237;3.456.938.136
Switzerland;Europe;2002;80.62;7361757;3.448.095.771
Switzerland;Europe;2003;80.72;7408319;3.418.328.306
Switzerland;Europe;2004;81.28;7450867;3.486.409.237
Switzerland;Europe;2005;81.44;7489370;35520.0
Switzerland;Europe;2006;81.74;7523934;3.652.309.834
Switzerland;Europe;2007;8.170.100.000.000.000;7554661;3.750.641.907
Syria;Asia;1952;45.883;3661549;1.643.485.354
Syria;Asia;1957;48.284;4149908;2.117.234.893
Syria;Asia;1962;50.305;4834621;2.193.037.133
Syria;Asia;1967;53.655;5680812;1.881.923.632
Syria;Asia;1972;5.729.600.000.000.000;6701172;2.571.423.014
Syria;Asia;1977;61.195;7932503;3.195.484.582
Syria;Asia;1982;64.59;9410494;3.761.837.715
Syria;Asia;1987;6.697.399.999.999.990;11242847;3.116.774.285
Syria;Asia;1992;69.249;13219062;3.340.542.768
Syria;Asia;1997;71.527;15081016;4.014.238.972
Syria;Asia;2002;73.053;17155814;4.090.925.331
Syria;Asia;2007;74.143;19314747;4.184.548.089
Taiwan;Asia;1950;54.6;7981454;10.641.007.140.000.000
Taiwan;Asia;1951;55.1;8251326;1.113.333.184
Taiwan;Asia;1952;58.5;8550362;1.206.947.913
Taiwan;Asia;1953;60.3;8849962;1.278.499.657
Taiwan;Asia;1954;62.0;9159966;1.356.815.915
Taiwan;Asia;1955;62.4;9485858;1.419.976.833
Taiwan;Asia;1956;62.5;9825346;1.449.465.184
Taiwan;Asia;1957;62.4;10164215;150.786.129
Taiwan;Asia;1958;64.2;10500314;1.562.085.741
Taiwan;Asia;1959;64.2;10852996;163.024.058
Taiwan;Asia;1960;64.4;11209160;16.796.096.059.999.900
Taiwan;Asia;1961;64.9;11563348;1.740.861.311
Taiwan;Asia;1962;65.2;11918938;1.822.879.028
Taiwan;Asia;1963;66.0;12276610;1.938.910.509
Taiwan;Asia;1964;66.7;12631480;2.118.473.387
Taiwan;Asia;1965;67.4;12977635;2.297.808.004
Taiwan;Asia;1966;67.4;13321002;2.442.393.391
Taiwan;Asia;1967;67.5;13648692;2.643.858.681
Taiwan;Asia;1968;67.6;13962358;282.883.567
Taiwan;Asia;1969;68.6;14282297;3.022.679.676
Taiwan;Asia;1970;68.69;14598316;3.300.736.289
Taiwan;Asia;1971;69.1;14918496;3.652.203.544
Taiwan;Asia;1972;69.39;15226039;4.062.523.897
Taiwan;Asia;1973;69.45;15525588;450.587.746
Taiwan;Asia;1974;69.81;15824103;4.481.238.056
Taiwan;Asia;1975;70.07;16122188;4.618.243.589
Taiwan;Asia;1976;70.43;16450056;5.169.231.377
Taiwan;Asia;1977;70.59;16785196;5.596.519.826
Taiwan;Asia;1978;71.16;17111535;6.252.784.539
Taiwan;Asia;1979;71.31;17450136;6.656.700.817
Taiwan;Asia;1980;71.54;17848320;69.950.317.829.999.900
Taiwan;Asia;1981;71.65;18177430;730.276.212
Taiwan;Asia;1982;72.16;18501390;74.263.547.739.999.900
Taiwan;Asia;1983;72.15;18803390;79.230.301
Taiwan;Asia;1984;72.81;19083348;8.653.915.923.999.990
Taiwan;Asia;1985;72.99;19337363;8.973.481.518.999.990
Taiwan;Asia;1986;73.12;19555581;9.903.312.959
Taiwan;Asia;1987;73.4;19757799;1.105.456.175
Taiwan;Asia;1988;73.21;19976096;1.182.152.204
Taiwan;Asia;1989;73.52;20207541;1.268.380.301
Taiwan;Asia;1990;73.8;20278957;1.336.145.062
Taiwan;Asia;1991;74.28;20492997;142.335.143
Taiwan;Asia;1992;74.26;20686918;152.156.579
Taiwan;Asia;1993;74.55;20883467;16.120.590.369.999.900
Taiwan;Asia;1994;74.72;21087873;1.715.421.489
Taiwan;Asia;1995;74.54;21282829;1.810.861.451
Taiwan;Asia;1996;74.72;21448723;1.910.752.043
Taiwan;Asia;1997;75.25;21628605;2.020.682.098
Taiwan;Asia;1998;75.45;21823024;2.094.427.222
Taiwan;Asia;1999;75.55;21993460;2.198.453.742
Taiwan;Asia;2000;76.11;22151237;2.309.457.288
Taiwan;Asia;2001;76.5;22303700;2.243.419.675
Taiwan;Asia;2002;76.99;22454239;2.323.542.329
Taiwan;Asia;2003;77.19;22603000;2.387.903.074
Taiwan;Asia;2004;77.3;22749838;2.523.882.357
Taiwan;Asia;2005;77.29;22894384;26069.0
Taiwan;Asia;2006;78.1;23036087;2.724.806.789
Taiwan;Asia;2007;78.4;23174294;2.871.827.684
Tajikistan;Asia;1992;63.372;5600694;1.992.226.462
Tajikistan;Asia;1997;64.26;6070759;8.984.787.457
Tajikistan;Asia;2002;65.884;6719567;1.158.352.685
Tajikistan;Asia;2007;66.67;7484274;1.562.447.949
Tanzania;Africa;1952;41.215;8322925;7.166.500.721
Tanzania;Africa;1957;42.974;9452826;6.985.356.073
Tanzania;Africa;1962;44.246;10863958;7.220.038.073
Tanzania;Africa;1967;45.757;12607312;8.482.186.575
Tanzania;Africa;1972;47.62;14706593;9.159.850.592
Tanzania;Africa;1977;49.919;17129565;9.624.922.932
Tanzania;Africa;1982;50.608;19844382;8.742.426.069
Tanzania;Africa;1987;51.535;23040630;8.318.220.794
Tanzania;Africa;1992;50.44;26605473;825.682.454
Tanzania;Africa;1997;48.466;30686889;7.891.862.231
Tanzania;Africa;2002;49.651;34593779;8.990.742.111
Tanzania;Africa;2007;52.517;38139640;1.107.482.182
Thailand;Asia;1950;45.2;20041628;7.123.980.906
Thailand;Asia;1952;50.848;21289402;7.577.974.177
Thailand;Asia;1957;53.63;25041917;7.935.774.147.999.990
Thailand;Asia;1962;5.606.100.000.000.000;29263397;1.002.199.172
Thailand;Asia;1967;58.285;34024249;129.546.066
Thailand;Asia;1972;60.405;39276153;1.524.358.936
Thailand;Asia;1977;62.494;44148285;19.612.246.350.000.000
Thailand;Asia;1982;64.597;48827160;2.393.219.781
Thailand;Asia;1987;66.084;52910342;2.982.653.773
Thailand;Asia;1992;67.298;56667095;4.616.896.545.000.000
Thailand;Asia;1997;67.521;60216677;5.852.625.497
Thailand;Asia;2002;68.564;62806748;5.913.187.529
Thailand;Asia;2007;70.616;65068149;7.458.396.326.999.990
Timor-Leste;Asia;1992;4.915.600.000.000.000;796343;2.577.986.234
Timor-Leste;Asia;1997;54.379;918738;37.563.416.520.000.000
Timor-Leste;Asia;2002;58.274;952618;2.726.030.509
Timor-Leste;Asia;2007;60.839;1084971;2.285.738.011
Togo;Africa;1952;38.596;1219113;8.598.086.567
Togo;Africa;1957;41.208;1357445;9.259.083.202
Togo;Africa;1962;43.922;1528098;106.753.481
Togo;Africa;1967;46.769;1735550;147.759.676
Togo;Africa;1972;4.975.899.999.999.990;2056351;1.649.660.188
Togo;Africa;1977;52.887;2308582;1.532.776.998
Togo;Africa;1982;55.471;2644765;1.344.577.953
Togo;Africa;1987;56.941;3154264;1.202.201.361
Togo;Africa;1992;5.806.100.000.000.000;3747553;1.034.298.904
Togo;Africa;1997;58.39;4320890;9.822.869.243
Togo;Africa;2002;5.756.100.000.000.000;4977378;8.862.205.765.000.000
Togo;Africa;2007;58.42;5701579;8.829.699.437.999.990
Tonga;;1977;66.742;90593;2.116.113.121
Tonga;;1982;67.968;92201;3.287.049.023
Tonga;;1987;69.17;93982;4.088.357.279
Tonga;;1992;7.002.600.000.000.000;92094;4.070.074.698
Tonga;;1997;71.145;97399;4.432.969.328
Tonga;;2002;7.226.899.999.999.990;106137;5.084.223.947
Tonga;;2007;73.312;116921;5.063.975.838
Trinidad and Tobago;Americas;1952;59.1;662850;3.023.271.928
Trinidad and Tobago;Americas;1957;61.8;764900;41.003.934
Trinidad and Tobago;Americas;1962;64.9;887498;4.997.523.971.000.000
Trinidad and Tobago;Americas;1967;65.4;960155;5.621.368.472
Trinidad and Tobago;Americas;1972;65.9;975199;66.195.514.189.999.900
Trinidad and Tobago;Americas;1977;68.3;1039009;7.899.554.209.000.000
Trinidad and Tobago;Americas;1982;68.832;1116479;9.119.528.607
Trinidad and Tobago;Americas;1987;69.582;1191336;7.388.597.823
Trinidad and Tobago;Americas;1992;69.862;1183669;7.370.990.932
Trinidad and Tobago;Americas;1997;69.465;1138101;8.792.573.126.000.000
Trinidad and Tobago;Americas;2002;68.976;1101832;1.146.060.023
Trinidad and Tobago;Americas;2007;69.819;1056608;1.800.850.924
Tunisia;Africa;1952;44.6;3647735;1.468.475.631
Tunisia;Africa;1957;47.1;3950849;1.395.232.468
Tunisia;Africa;1962;4.957.899.999.999.990;4286552;166.030.321
Tunisia;Africa;1967;52.053;4786986;19.323.601.670.000.000
Tunisia;Africa;1972;55.602;5303507;27.532.859.940.000.000
Tunisia;Africa;1977;59.837;6005061;3.120.876.811
Tunisia;Africa;1982;64.048;6734098;35.602.331.740.000.000
Tunisia;Africa;1987;6.689.399.999.999.990;7724976;3.810.419.296
Tunisia;Africa;1992;70.001;8523077;4.332.720.164
Tunisia;Africa;1997;71.973;9231669;4.876.798.614
Tunisia;Africa;2002;73.042;9770575;5.722.895.654.999.990
Tunisia;Africa;2007;73.923;10276158;7.092.923.025
Turkey;Europe;1952;43.585;22235677;196.910.098
Turkey;Europe;1957;4.807.899.999.999.990;25670939;2.218.754.257
Turkey;Europe;1962;52.098;29788695;2.322.869.908
Turkey;Europe;1967;5.433.600.000.000.000;33411317;28.263.563.870.000.000
Turkey;Europe;1972;57.005;37492953;345.069.638
Turkey;Europe;1977;59.507;42404033;4.269.122.326
Turkey;Europe;1982;61.036;47328791;4.241.356.344
Turkey;Europe;1987;63.108;52881328;5.089.043.686
Turkey;Europe;1992;66.146;58179144;5.678.348.271
Turkey;Europe;1997;68.835;63047647;6.601.429.915
Turkey;Europe;2002;70.845;67308928;6.508.085.718
Turkey;Europe;2007;71.777;71158647;8.458.276.384
Turkmenistan;Asia;1992;63.304;3848424;3.961.890.968
Turkmenistan;Asia;1997;62.928;4267070;2.631.317.995
Turkmenistan;Asia;2002;6.238.399.999.999.990;4688963;3.359.352.561
Turkmenistan;Asia;2007;63.169;5136262;48.892.498.369.999.900
Uganda;Africa;1950;40.0;5521758;7.598.798.137
Uganda;Africa;1952;39.978;5824797;734.753.484
Uganda;Africa;1957;4.257.100.000.000.000;6675501;7.743.710.692.000.000
Uganda;Africa;1962;45.344;7688797;7.672.717.397.999.990
Uganda;Africa;1967;48.051;8900294;9.089.185.217
Uganda;Africa;1972;5.101.600.000.000.000;10190285;950.735.869
Uganda;Africa;1977;50.35;11457758;8.437.331.372.000.000
Uganda;Africa;1982;49.849;12939400;6.822.662.267.999.990
Uganda;Africa;1987;5.150.899.999.999.990;15283050;6.177.244.065
Uganda;Africa;1992;48.825;18252190;6.441.707.968.999.990
Uganda;Africa;1997;44.578;21210254;816.559.081
Uganda;Africa;2002;47.813;24739869;9.277.210.018
Uganda;Africa;2007;51.542;29170398;1.056.380.121
Ukraine;FSU;1950;62.6;36774854;3.601.453.637
Ukraine;FSU;1973;71.05;48367002;6.636.820.578
Ukraine;FSU;1990;70.46;51622275;8.123.203.645
Ukraine;FSU;1991;69.64;51730355;7.400.989.699
Ukraine;FSU;1992;69.0;51869109;6.650.453.507
Ukraine;FSU;1993;68.31;51887112;5.704.109.297
Ukraine;FSU;1994;67.7;51637611;4.419.117.751
Ukraine;FSU;1995;66.79;51247259;3.909.539.358
Ukraine;FSU;1996;67.11;50812520;3.548.689.544
Ukraine;FSU;1997;67.69;50369926;3.472.475.276
Ukraine;FSU;1998;68.57;49938798;3.435.906.978
Ukraine;FSU;1999;68.15;49487245;3.460.323.855
Ukraine;FSU;2000;67.79;49007559;3.700.350.923
Ukraine;FSU;2001;67.93;48510505;4.082.186.353
Ukraine;FSU;2002;67.81;48058877;4.334.816.758
Ukraine;FSU;2003;67.87;47668303;4.781.145.856
Ukraine;FSU;2004;67.73;47309706;5.400.284.939
Ukraine;FSU;2005;67.31;46996765;5583.0
Ukraine;FSU;2006;67.96;46710816;60.395.131.299.999.900
Ukraine;FSU;2007;6.786.399.999.999.990;46435909;654.937.178
United Arab Emirates;Asia;1972;62.195;336325;1.270.361.046
United Arab Emirates;Asia;1977;66.238;683672;5.333.517.575
United Arab Emirates;Asia;1982;68.627;1203634;472.114.006
United Arab Emirates;Asia;1987;71.339;1778365;293.270.588
United Arab Emirates;Asia;1992;73.657;2048857;3.008.423.648
United Arab Emirates;Asia;1997;76.186;2254266;29.989.448.480.000.000
United Arab Emirates;Asia;2002;77.806;2445989;2.872.896.185
United Arab Emirates;Asia;2007;78.672;2642566;3.695.368.369
United Kingdom;Europe;1950;69.03;50127000;9.766.503.753
United Kingdom;Europe;1952;69.18;50430000;9.979.508.487
United Kingdom;Europe;1957;70.42;51430000;1.128.317.795
United Kingdom;Europe;1962;70.76;53292000;1.247.717.707
United Kingdom;Europe;1967;71.36;54959000;1.414.285.089
United Kingdom;Europe;1972;72.01;56079000;1.589.511.641
United Kingdom;Europe;1977;72.76;56179000;1.742.874.846
United Kingdom;Europe;1982;74.04;56339704;1.823.242.452
United Kingdom;Europe;1987;75.007;56981620;2.166.478.767
United Kingdom;Europe;1992;76.42;57866349;2.270.509.254
United Kingdom;Europe;1997;77.218;58808266;2.607.453.136
United Kingdom;Europe;2002;78.471;59912431;2.947.899.919
United Kingdom;Europe;2007;79.425;60776238;3.320.326.128
United States;Americas;1950;68.12;152271000;129.222.343
United States;Americas;1951;68.22;154878000;1.370.242.575
United States;Americas;1952;68.44;157553000;13.990.482.080.000.000
United States;Americas;1953;68.79;160184000;1.439.856.122
United States;Americas;1954;69.58;163026000;1.404.522.052
United States;Americas;1955;69.63;165931000;1.479.765.083
United States;Americas;1956;69.71;168903000;148.201.462
United States;Americas;1957;69.49;171984000;1.484.712.712
United States;Americas;1958;69.76;174882000;1.445.569.662
United States;Americas;1959;69.98;177830000;1.523.998.472
United States;Americas;1960;69.91;180671000;15.374.018.219.999.900
United States;Americas;1961;70.32;183691000;1.547.478.009
United States;Americas;1962;70.21;186538000;1.617.314.586
United States;Americas;1963;70.04;189242000;166.462.579
United States;Americas;1964;70.33;191889000;1.738.043.484
United States;Americas;1965;70.41;194303000;1.827.761.585
United States;Americas;1966;70.43;196560000;1.925.678.588
United States;Americas;1967;70.76;198712000;1.953.036.557
United States;Americas;1968;70.42;200706000;202.763.506
United States;Americas;1969;70.66;202677000;2.070.282.807
United States;Americas;1970;70.92;205052000;2.049.585.297
United States;Americas;1971;71.24;207661000;2.092.374.366
United States;Americas;1972;71.34;209896000;2.180.603.594
United States;Americas;1973;71.54;211909000;2.285.317.141
United States;Americas;1974;72.08;213854000;2.252.817.694
United States;Americas;1975;72.68;215973000;2.226.143.424
United States;Americas;1976;72.99;218035000;2.323.506.147
United States;Americas;1977;73.38;220239000;2.407.263.213
United States;Americas;1978;73.58;222585000;2.515.636.866
United States;Americas;1979;74.03;225055000;2.567.201.176
United States;Americas;1980;73.93;227726463;2.536.602.267
United States;Americas;1981;74.36;229966237;2.575.507.922
United States;Americas;1982;74.65;232187835;2.500.955.914
United States;Americas;1983;74.71;234307207;2.591.013.179
United States;Americas;1984;74.82;236348292;2.754.710.387
United States;Americas;1985;74.79;238466283;2.843.971.118
United States;Americas;1986;74.87;240650755;2.916.168.646
United States;Americas;1987;75.02;242803533;29.884.350.410.000.000
United States;Americas;1988;75.03;245021414;3.084.686.533
United States;Americas;1989;75.32;247341697;3.164.640.825
United States;Americas;1990;75.61;250131894;3.188.095.862
United States;Americas;1991;75.81;253492503;3.139.840.261
United States;Americas;1992;76.09;256894189;3.200.393.224
United States;Americas;1993;75.84;260255352;3.243.429.902
United States;Americas;1994;76.02;263435673;33.338.143.469.999.900
United States;Americas;1995;76.11;266557091;337.733.237
United States;Americas;1996;76.46;269667391;3.462.808.345
United States;Americas;1997;76.81;272911760;3.576.743.303
United States;Americas;1998;76.98;276115288;3.683.982.007
United States;Americas;1999;76.97;279294713;380.537.171
United States;Americas;2000;77.13;282338631;3.902.586.282
United States;Americas;2001;77.25;285023886;3.889.110.952
United States;Americas;2002;77.31;287675526;3.909.709.955
United States;Americas;2003;77.47;290342554;397.473.764
United States;Americas;2004;77.88;293027571;4.080.433.426
United States;Americas;2005;77.89;295734134;41674.0
United States;Americas;2007;78.242;301139947;4.295.165.309
Uruguay;Americas;1952;66.071;2252965;5.716.766.744
Uruguay;Americas;1957;67.044;2424959;6.150.772.969
Uruguay;Americas;1962;68.253;2598466;5.603.357.717
Uruguay;Americas;1967;68.468;2748579;544.461.962
Uruguay;Americas;1972;68.673;2829526;5.703.408.898
Uruguay;Americas;1977;6.948.100.000.000.000;2873520;6.504.339.663.000.000
Uruguay;Americas;1982;70.805;2953997;6.920.223.051.000.000
Uruguay;Americas;1987;71.918;3045153;7.452.398.969
Uruguay;Americas;1992;72.752;3149262;8.137.004.775
Uruguay;Americas;1997;74.223;3262838;9.230.240.708
Uruguay;Americas;2002;75.307;3363085;7.727.002.004.000.000
Uruguay;Americas;2007;76.384;3447496;1.061.146.299
Uzbekistan;;1992;6.621.300.000.000.000;21614451;1.682.500.513
Uzbekistan;;1997;66.503;23596577;1.513.434.589
Uzbekistan;;2002;66.482;25563441;1.724.295.507
Uzbekistan;;2007;67.166;27780059;2.211.158.851
Vanuatu;;1977;57.0;106000;2.605.687.985
Vanuatu;;1982;60.0;123745;283.489.007
Vanuatu;;1987;61.86;142207;3.251.274.545
Vanuatu;;1992;65.08;161399;344.342.446
Vanuatu;;1997;66.462;179428;3.840.467.248
Vanuatu;;2002;68.406;196178;3.234.458.141
Vanuatu;;2007;70.038;211971;3.656.907.161
Venezuela;Americas;1952;55.088;5439568;7.689.799.761
Venezuela;Americas;1957;57.907;6702668;9.802.466.526
Venezuela;Americas;1962;60.77;8143375;8.422.974.165.000.000
Venezuela;Americas;1967;63.479;9709552;9.541.474.188
Venezuela;Americas;1972;65.712;11515649;1.050.525.966
Venezuela;Americas;1977;67.456;13503563;1.314.395.095
Venezuela;Americas;1982;68.557;15620766;1.115.241.011
Venezuela;Americas;1987;70.19;17910182;9.883.584.648
Venezuela;Americas;1992;71.15;20265563;1.073.392.631
Venezuela;Americas;1997;72.146;22374398;1.016.549.518
Venezuela;Americas;2002;72.766;24287670;8.605.047.831
Venezuela;Americas;2007;73.747;26084662;1.141.580.569
Vietnam;Asia;1952;40.412;26246839;6.050.664.917
Vietnam;Asia;1957;42.887;28998543;6.762.854.477.999.990
Vietnam;Asia;1962;45.363;33796140;7.720.491.602.000.000
Vietnam;Asia;1967;47.838;39463910;6.371.232.887
Vietnam;Asia;1972;50.254;44655014;6.995.016.441
Vietnam;Asia;1977;55.764;50533506;7.135.371.196.000.000
Vietnam;Asia;1982;58.816;56142181;7.072.357.863
Vietnam;Asia;1987;62.82;62826491;8.207.994.449
Vietnam;Asia;1992;6.766.199.999.999.990;69940728;9.890.231.487
Vietnam;Asia;1997;70.672;76048996;1.385.896.769
Vietnam;Asia;2002;73.017;80908147;1.764.456.677
Vietnam;Asia;2007;74.249;85262356;2.441.576.404
West Bank and Gaza;Asia;1952;43.16;1030585;15.155.923.289.999.900
West Bank and Gaza;Asia;1957;4.567.100.000.000.000;1070439;1.827.067.742
West Bank and Gaza;Asia;1962;48.127;1133134;21.989.563.120.000.000
West Bank and Gaza;Asia;1967;51.631;1142636;2.649.715.007
West Bank and Gaza;Asia;1972;56.532;1089572;3.133.409.277
West Bank and Gaza;Asia;1977;60.765;1261091;3.682.831.494
West Bank and Gaza;Asia;1982;64.406;1425876;4.336.032.082
West Bank and Gaza;Asia;1987;67.046;1691210;5.107.197.384
West Bank and Gaza;Asia;1992;69.718;2104779;6.017.654.756
West Bank and Gaza;Asia;1997;71.096;2826046;7.110.667.619
West Bank and Gaza;Asia;2002;72.37;3389578;4.515.487.575
West Bank and Gaza;Asia;2007;73.422;4018332;3.025.349.798
Yemen, Rep.;Asia;1952;32.548;4963829;7.817.175.761
Yemen, Rep.;Asia;1957;33.97;5498090;8.048.304.547
Yemen, Rep.;Asia;1962;35.18;6120081;8.256.232.006
Yemen, Rep.;Asia;1967;36.984;6740785;8.624.421.463
Yemen, Rep.;Asia;1972;39.848;7407075;1.265.047.031
Yemen, Rep.;Asia;1977;44.175;8403990;1.829.765.177
Yemen, Rep.;Asia;1982;49.113;9657618;197.755.701
Yemen, Rep.;Asia;1987;52.922;11219340;1.971.741.538
Yemen, Rep.;Asia;1992;55.599;13367997;1.879.496.673
Yemen, Rep.;Asia;1997;58.02;15826497;2.117.484.526
Yemen, Rep.;Asia;2002;60.308;18701257;2.234.820.827
Yemen, Rep.;Asia;2007;62.698;22211743;2.280.769.906
Zambia;Africa;1952;42.038;2672000;1.147.388.831
Zambia;Africa;1957;44.077;3016000;1.311.956.766
Zambia;Africa;1962;46.023;3421000;1.452.725.766
Zambia;Africa;1967;47.768;3900000;1.777.077.318
Zambia;Africa;1972;50.107;4506497;1.773.498.265
Zambia;Africa;1977;51.386;5216550;1.588.688.299
Zambia;Africa;1982;5.182.100.000.000.000;6100407;1.408.678.565
Zambia;Africa;1987;5.082.100.000.000.000;7272406;1.213.315.116
Zambia;Africa;1992;46.1;8381163;1.210.884.633
Zambia;Africa;1997;40.238;9417789;1.071.353.818
Zambia;Africa;2002;3.919.300.000.000.000;10595811;10.716.139.380.000.000
Zambia;Africa;2007;4.238.399.999.999.990;11746035;1.271.211.593
Zimbabwe;Africa;1952;48.451;3080907;4.068.841.148
Zimbabwe;Africa;1957;50.469;3646340;5.187.642.681
Zimbabwe;Africa;1962;52.358;4277736;5.272.721.818
Zimbabwe;Africa;1967;53.995;4995432;5.697.950.712
Zimbabwe;Africa;1972;55.635;5861135;7.993.621.757.999.990
Zimbabwe;Africa;1977;57.674;6642107;6.855.876.821
Zimbabwe;Africa;1982;60.363;7636524;7.888.550.411
Zimbabwe;Africa;1987;62.351.000.000.000.000;9216418;7.061.573.059
Zimbabwe;Africa;1992;60.377;10704340;6.934.207.856
Zimbabwe;Africa;1997;46.809;11404948;7.924.499.602.999.990
Zimbabwe;Africa;2002;39.989;11926563;6.720.386.227.000.000
Zimbabwe;Africa;2007;43.487;12311143;46.970.929.810.000.000
